Time_Now,Blanking_Util,Blanking_SKU1_Queue,Blanking_SKU2_Queue,Blanking_SKU3_Queue,Blanking_SKU4_Queue,Press1_Util,Press2_Util,Press3_Util,Press4_Util,Press1_Queue,Press2_Queue,Press3_Queue,Press4_Queue,Cell1_Util,Cell2_Util,Cell3_Util,Cell4_Util,Cell1_Queue,Cell2_Queue,Cell3_Queue,Cell4_Queue,Warehouse1_Queue,Warehouse_2_Queue,Warehouse_3_Queue,Warehouse_4_Queue,c_Cycle1,c_Cycle2,c_Cycle3,c_Cycle4,c_Cell1_SKU1,c_Cell1__SKU2,c_Cell1__SKU3,c_Cell1__SKU4,c_Cell2__SKU1,c_Cell2__SKU2,c_Cell2__SKU3,c_Cell2__SKU4,c_Cell3__SKU1,c_Cell3__SKU2,c_Cell3__SKU3,c_Cell3__SKU4,c_Cell4__SKU1,c_Cell4__SKU2,c_Cell4__SKU3,c_Cell4__SKU4,Paint1_Util,Paint2_Util,Quality_Util,Paint1_Queue,Paint2_Queue,Quality_Queue,Forklift_Util,Forklift_Blanking_Queue,Forklift_Press_Queue,Forklift_Assembly_Queue,c_TotalProducts,SKU1_VA_Time,SKU1_NVA_Time,SKU1_Transport_Time,SKU1_Wait_Time,SKU1_Other_Time,SKU2_VA_Time,SKU2_NVA_Time,SKU2_Transport_Time,SKU2_Wait_Time,SKU2_Other_Time,SKU3_VA_Time,SKU3_NVA_Time,SKU3_Transport_Time,SKU3_Wait_Time,SKU3_Other_Time,SKU4_VA_Time,SKU4_NVA_Time,SKU4_Transport_Time,SKU4_Wait_Time,SKU4_Other_Time,Blanking_Queue
24,0.860268,0.062036,0.037929,0.043524,0.044984,0.592824,0.423454,0.363659,0.398472,130.502087,55.230599,42.244594,39.657592,0.938233,0.729742,0.608254,0.783375,0,0,0,0,497.304412,17.568298,41.742808,82.938342,29237,15038,12092,42341,19299,10303,0,672,0,2717,0,5020,0,1614,3517,0,0,0,8756,8061,0.484077,0.507781,0.436363,0,0,51.331932,0.572712,169.516542,150.867827,148.809698,54846,1.525555,0,0.533259,1.023572,0,1.522915,0,0.535264,0.435199,0,1.524947,0,0.534419,0.436143,0,1.523391,0,0.534102,0.468887,0,68.009311
24,0.841667,0.037792,0.053213,0.037878,0.054071,0.418229,0.424646,0.34986,0.490228,61.299933,70.026067,33.697232,60.733975,0.851636,0.691452,0.573444,0.750874,0,0,0,0,163.468343,18.273359,35.511365,76.613392,23224,15229,11757,41330,14063,10575,0,4605,0,2784,0,4570,0,1322,3446,0,0,0,8553,7508,0.466609,0.483447,0.416492,0,0,45.852955,0.59506,149.819416,142.971277,134.68031,52339,1.525622,0,0.539414,0.694212,0,1.522883,0,0.538953,0.428238,0,1.525097,0,0.539397,0.408588,0,1.523465,0,0.539052,0.448185,0,55.73188
24,0.851986,0.042224,0.053426,0.050063,0.03576,0.437514,0.425933,0.481408,0.379552,73.244202,54.599515,80.626345,36.098537,0.847241,0.683545,0.700951,0.846954,0,0,0,0,223.628938,16.873549,83.63514,66.899948,23417,15534,15915,39041,15034,10894,0,2726,0,2857,0,4428,0,970,4634,0,0,0,11497,5963,0.480745,0.502998,0.436083,0,0,48.017809,0.604668,153.066077,142.603836,137.865107,54811,1.525587,0,0.537674,0.804717,0,1.52285,0,0.535895,0.395046,0,1.525026,0,0.54005,0.494148,0,1.523432,0,0.539783,0.44416,0,61.264214
24,0.848664,0.047407,0.044986,0.045837,0.058637,0.434135,0.41456,0.388173,0.489004,74.142483,56.568834,44.172807,58.720616,0.860796,0.718782,0.614648,0.790565,0,0,0,0,186.219331,16.39883,60.675833,76.949154,22442,14662,13093,42599,14615,10229,0,4474,0,2677,0,4942,0,1214,3825,0,0,0,9492,7245,0.476228,0.496604,0.429405,0,0,46.18233,0.605607,152.980656,137.86376,135.247616,53976,1.525592,0,0.534714,0.725804,0,1.522874,0,0.534221,0.414501,0,1.525089,0,0.532355,0.450409,0,1.523405,0,0.534932,0.448197,0,60.121198
24,0.853247,0.047813,0.046464,0.046511,0.049408,0.420687,0.417555,0.437542,0.471439,57.920771,64.71192,54.120488,53.164533,0.854995,0.739439,0.656199,0.809987,0,0,0,0,140.109261,17.755474,65.535041,99.95629,21566,14927,14579,43632,14044,10468,0,4868,0,2712,0,5123,0,1049,4246,0,0,0,10553,6305,0.48437,0.5024,0.436155,0,0,46.855613,0.621688,152.129394,139.514951,134.976711,54755,1.525613,0,0.534254,0.638713,0,1.522847,0,0.536344,0.434338,0,1.52507,0,0.534923,0.460328,0,1.523361,0,0.533993,0.478747,0,62.044459
24,0.85413,0.036024,0.041638,0.06016,0.049756,0.368488,0.42577,0.536946,0.41625,51.289693,68.768446,71.553559,45.215269,0.827776,0.693738,0.771367,0.862457,0,0,0,0,110.112411,17.98688,117.037851,58.218978,21113,15186,18160,38388,12733,10669,0,5517,0,2792,0,4588,0,831,5253,0,0,0,13103,4185,0.485398,0.505073,0.4364,0,0,45.779268,0.626103,148.341208,135.596989,134.561838,54860,1.525521,0,0.537731,0.591592,0,1.522783,0,0.536911,0.423261,0,1.525072,0,0.536124,0.521104,0,1.523442,0,0.534993,0.422911,0,63.103749
24,0.848131,0.046568,0.048709,0.038779,0.047191,0.430705,0.500513,0.371415,0.417214,71.025259,76.567214,38.268059,34.514481,0.859663,0.646343,0.619666,0.778117,0,0,0,0,153.594499,21.522011,42.457006,55.895504,24121,17854,12468,37868,14177,12433,0,3128,0,3257,0,3695,0,1518,3665,0,0,0,9082,7485,0.475562,0.496931,0.431501,0,0,48.038729,0.600285,156.113403,143.784728,140.124287,54213,1.525628,0,0.538487,0.690434,0,1.52281,0,0.537778,0.422433,0,1.525031,0,0.539813,0.42534,0,1.523485,0,0.536655,0.413868,0,60.104924
24,0.861367,0.054176,0.042797,0.043778,0.048064,0.495961,0.498966,0.390445,0.408326,104.465174,68.26279,46.15926,47.087822,0.907468,0.736466,0.622046,0.780996,0,0,0,0,422.764988,22.011692,57.324006,94.564799,26941,18109,13083,42116,16203,12591,0,1955,0,3305,0,4569,0,1348,3794,0,0,0,9490,7005,0.491221,0.512315,0.447545,0,0,50.73155,0.592174,160.844739,149.687358,145.571425,56233,1.525564,0,0.535446,1.047663,0,1.522773,0,0.537503,0.420552,0,1.525057,0,0.534988,0.459041,0,1.523324,0,0.536306,0.501222,0,68.050169
24,0.854675,0.041523,0.049601,0.044089,0.057658,0.4452,0.412377,0.433426,0.465505,78.289721,50.832513,58.996571,51.778129,0.869681,0.73183,0.658114,0.834937,0,0,0,0,243.936747,17.098211,82.285762,80.845066,22722,14781,14688,42410,15198,10302,0,3920,0,2698,0,5058,0,1058,4253,0,0,0,10588,6890,0.482884,0.508701,0.437822,0,0,48.35198,0.613991,155.693745,138.370527,137.091154,54967,1.525552,0,0.535695,0.842958,0,1.522864,0,0.532754,0.406472,0,1.525044,0,0.53365,0.475757,0,1.523415,0,0.534365,0.443016,0,62.620186
24,0.850032,0.053536,0.064359,0.038638,0.033463,0.425854,0.527551,0.370056,0.413169,67.238152,88.215678,37.201454,45.142842,0.864275,0.708767,0.61264,0.784485,0,0,0,0,175.215871,23.086209,44.900736,55.969172,25345,18874,12531,39088,14372,13184,0,2368,0,3439,0,4169,0,1430,3670,0,0,0,9117,7597,0.482449,0.499162,0.431556,0,0,49.110225,0.595478,156.289898,145.380364,137.981469,54187,1.525649,0,0.53495,0.692637,0,1.522794,0,0.537003,0.436192,0,1.525091,0,0.536067,0.421353,0,1.52336,0,0.539416,0.43092,0,60.945141
24,0.852581,0.041792,0.04629,0.052309,0.049058,0.421725,0.488785,0.423366,0.416477,86.264806,84.649527,45.042119,48.213917,0.854331,0.681497,0.649815,0.784963,0,0,0,0,231.292185,22.228891,51.712172,63.74345,22286,17297,14056,38925,13527,12128,0,4138,0,3167,0,4133,0,1198,4100,0,0,0,10218,6123,0.474565,0.496672,0.431124,0,0,47.595272,0.610743,157.053799,145.934194,138.354575,54152,1.525625,0,0.538274,0.690976,0,1.522782,0,0.536874,0.451911,0,1.525107,0,0.53849,0.434375,0,1.523366,0,0.538435,0.435188,0,62.737885
24,0.859786,0.042947,0.051284,0.054382,0.03743,0.43252,0.451533,0.482106,0.411687,78.330405,72.152847,57.97345,54.451871,0.871894,0.73714,0.703866,0.851456,0,0,0,0,216.388781,19.723036,88.416218,95.199844,24010,16539,16338,42165,14901,11600,0,3296,0,3021,0,4826,0,871,4720,0,0,0,11779,5696,0.491898,0.512779,0.445549,0,0,48.507522,0.615698,155.621848,140.928456,138.248794,55966,1.525621,0,0.533377,0.812258,0,1.522787,0,0.535185,0.428333,0,1.525095,0,0.540259,0.490364,0,1.523325,0,0.535895,0.503839,0,65.224556
24,0.856807,0.043582,0.045664,0.054469,0.0468,0.404014,0.456787,0.425313,0.470268,58.424105,68.593809,50.762054,60.614283,0.864552,0.72108,0.64782,0.81246,0,0,0,0,152.172077,19.957262,56.982164,76.340998,23211,16539,14040,40523,13964,11580,0,4394,0,3020,0,4663,0,1190,4089,0,0,0,10187,6858,0.490104,0.50668,0.440014,0,0,47.873995,0.62113,162.834475,137.743686,136.325248,55262,1.52569,0,0.536618,0.691708,0,1.522807,0,0.53624,0.441417,0,1.525044,0,0.536021,0.440086,0,1.523347,0,0.536095,0.446933,0,64.051488
24,0.862358,0.044335,0.050717,0.058475,0.046611,0.539622,0.45929,0.420088,0.367802,120.81551,72.338402,49.372374,46.282699,0.946836,0.753884,0.653344,0.797621,0,0,0,0,492.432379,20.240015,58.931747,93.293636,29556,16412,14089,42164,18537,11349,0,1221,0,2976,0,5035,0,1213,4116,0,0,0,10220,6438,0.498602,0.511723,0.445183,0,0,51.725802,0.570722,162.683349,153.31038,149.737606,55955,1.525522,0,0.535235,1.123134,0,1.522779,0,0.529582,0.442942,0,1.525022,0,0.535755,0.462657,0,1.523458,0,0.535364,0.534827,0,68.230879
24,0.844283,0.044549,0.054552,0.044836,0.034555,0.472179,0.471697,0.375227,0.384816,100.997937,69.854766,35.345575,36.845006,0.872515,0.652116,0.612927,0.739234,0,0,0,0,467.444956,19.847959,51.935262,60.771952,24811,16524,12641,37470,15195,11481,0,2996,0,3030,0,3955,0,1390,3698,0,0,0,9198,6341,0.4629,0.48401,0.41565,0,0,47.815197,0.571795,163.561147,148.432838,140.020814,52218,1.525627,0,0.537124,1.02256,0,1.52279,0,0.535732,0.42341,0,1.525119,0,0.537383,0.441065,0,1.523418,0,0.533588,0.41359,0,58.829768
24,0.865396,0.067355,0.038911,0.045049,0.041153,0.53206,0.371747,0.417526,0.481472,122.277582,72.231665,59.591219,63.125121,0.925545,0.799684,0.644265,0.828316,0,0,0,0,368.711918,15.848696,67.466479,184.961237,26262,13397,14021,46367,18019,9265,0,2958,0,2406,0,6005,0,1173,4075,0,0,0,10120,7351,0.500949,0.515192,0.448235,0,0,50.631248,0.606317,153.937762,145.677596,141.136841,56349,1.525541,0,0.534704,0.979809,0,1.522789,0,0.537331,0.457167,0,1.525049,0,0.538784,0.480195,0,1.523326,0,0.535367,0.603502,0,69.498
24,0.858257,0.058137,0.050427,0.042583,0.031587,0.486551,0.471408,0.382648,0.439918,88.554627,73.425171,38.59686,46.513616,0.906335,0.726849,0.626649,0.782964,0,0,0,0,359.117641,20.51146,42.930155,82.55022,26130,16813,12768,43364,16172,11609,0,2819,0,3066,0,4682,0,1488,3736,0,0,0,9286,7330,0.49271,0.504048,0.440472,0,0,50.03812,0.601858,163.094056,147.65123,144.760943,55297,1.525596,0,0.534729,0.887542,0,1.522775,0,0.536073,0.445579,0,1.52511,0,0.537398,0.423275,0,1.52334,0,0.536597,0.469917,0,65.75631
24,0.857124,0.045743,0.048695,0.047081,0.051941,0.375856,0.471655,0.431779,0.484129,72.892245,69.095612,64.954995,64.758259,0.854181,0.729245,0.665145,0.812968,0,0,0,0,126.800864,19.117015,68.226369,96.501915,21426,16629,14485,43300,12861,11653,0,5526,0,3038,0,4733,0,1209,4208,0,0,0,10484,6472,0.486794,0.516233,0.441319,0,0,47.046623,0.633349,151.375545,137.04065,133.758723,55436,1.525679,0,0.53486,0.701484,0,1.522842,0,0.533744,0.424195,0,1.524999,0,0.53442,0.481489,0,1.5233,0,0.532919,0.488331,0,65.404659
24,0.8552,0.039309,0.05005,0.058061,0.039928,0.398664,0.40447,0.527543,0.420559,71.935552,57.432239,85.629921,69.082335,0.847845,0.683602,0.760112,0.855684,0,0,0,0,121.084012,15.868661,129.414089,93.178488,20840,14384,18044,39619,13467,10142,0,5710,0,2641,0,4618,0,751,5221,0,0,0,13008,4142,0.485005,0.505541,0.438183,0,0,46.825904,0.620012,154.203637,138.359341,133.240198,55016,1.525581,0,0.53507,0.671776,0,1.52289,0,0.538834,0.416234,0,1.525044,0,0.535912,0.526439,0,1.523319,0,0.539307,0.514408,0,63.793285
24,0.848118,0.052238,0.050428,0.040775,0.044425,0.486732,0.453962,0.452712,0.329287,91.553654,59.974725,55.32265,30.758184,0.879916,0.644272,0.678835,0.77422,0,0,0,0,317.672266,19.983238,68.750393,66.240443,26341,16507,14894,33904,15779,11445,0,2471,0,3025,0,3878,0,1178,4331,0,0,0,10820,5033,0.471798,0.49023,0.424276,0,0,48.947316,0.580418,158.440353,149.598973,145.188327,53285,1.525612,0,0.538541,0.878141,0,1.522849,0,0.538598,0.41931,0,1.525054,0,0.538091,0.454946,0,1.523438,0,0.536238,0.455699,0,58.739191
24,0.850987,0.050488,0.041578,0.051216,0.050867,0.447327,0.353871,0.45535,0.485703,78.921333,56.81092,54.901691,71.5026,0.860217,0.732319,0.688332,0.8345,0,0,0,0,119.293179,15.838116,67.46696,87.188013,21941,12505,15351,42761,15220,8684,0,4930,0,2288,0,5423,0,1084,4464,0,0,0,11111,6169,0.480331,0.505388,0.436087,0,0,46.025286,0.624436,154.675884,138.348034,134.680072,54763,1.525661,0,0.540206,0.622967,0,1.522784,0,0.540692,0.44268,0,1.525106,0,0.537071,0.449888,0,1.523327,0,0.53937,0.477045,0,61.819623
24,0.860659,0.044749,0.049504,0.040139,0.052832,0.480898,0.45447,0.416381,0.434441,140.526862,67.744428,61.857703,43.753239,0.895347,0.767476,0.634488,0.833831,0,0,0,0,428.926081,18.183103,69.044037,133.665624,25700,16502,14192,47105,16328,11515,0,2229,0,2983,0,5168,0,986,4124,0,0,0,10268,7295,0.493488,0.51639,0.448978,0,0,49.410505,0.604128,158.005158,145.69473,138.220393,56421,1.525519,0,0.536315,1.184505,0,1.522764,0,0.534897,0.408049,0,1.525085,0,0.534044,0.497662,0,1.523408,0,0.537561,0.554031,0,66.728472
24,0.843082,0.056075,0.042935,0.040244,0.054887,0.510717,0.334743,0.411596,0.449293,90.542864,39.518758,49.265707,46.397052,0.881132,0.701279,0.627813,0.798415,0,0,0,0,219.771453,14.246081,52.037934,67.964637,23960,11819,13668,39600,17230,8190,0,3257,0,2175,0,5208,0,1073,4016,0,0,0,9954,6819,0.470929,0.48934,0.423497,0,0,46.675271,0.587444,156.907513,142.470945,140.090955,53219,1.525606,0,0.536851,0.722779,0,1.522904,0,0.538563,0.409279,0,1.525057,0,0.534787,0.446071,0,1.523427,0,0.537701,0.436944,0,57.578193
24,0.856557,0.05218,0.046699,0.047521,0.052217,0.481341,0.488718,0.397373,0.390531,88.753703,66.06122,52.652561,37.894202,0.893032,0.676195,0.654197,0.762892,0,0,0,0,251.197554,21.638202,61.206636,64.805902,26195,17536,13303,38152,15332,12146,0,3040,0,3184,0,4062,0,1555,3901,0,0,0,9706,6249,0.482847,0.502946,0.437659,0,0,49.864569,0.591698,162.98456,145.532371,145.380282,54929,1.525629,0,0.53279,0.763026,0,1.522778,0,0.534154,0.423592,0,1.525036,0,0.537854,0.46892,0,1.523423,0,0.535332,0.444571,0,63.830188
24,0.849022,0.052765,0.051066,0.039408,0.043109,0.441744,0.454702,0.416352,0.416394,67.077146,74.086889,50.013094,39.757634,0.876385,0.711337,0.63311,0.773817,0,0,0,0,233.587693,20.190822,58.54184,75.741691,24917,16118,13793,40142,15041,11191,0,3636,0,2966,0,4613,0,1118,4026,0,0,0,10028,6096,0.47862,0.495594,0.432632,0,0,48.110225,0.603197,156.798212,140.272922,141.113767,54321,1.525648,0,0.538464,0.797299,0,1.522774,0,0.537719,0.441064,0,1.525048,0,0.538773,0.451193,0,1.523452,0,0.534061,0.443999,0,59.898615
24,0.866848,0.045113,0.044365,0.048263,0.057021,0.45426,0.399237,0.391381,0.566983,86.633609,56.098875,42.063981,76.14149,0.893481,0.794511,0.609048,0.830944,0,0,0,0,197.73567,14.759674,45.435093,145.136247,22727,14264,13273,48957,15141,9881,0,5339,0,2573,0,5806,0,1076,3874,0,0,0,9599,8125,0.506014,0.521679,0.45326,0,0,48.738265,0.643351,162.457999,138.884288,135.135786,56940,1.525598,0,0.534553,0.769594,0,1.522767,0,0.537062,0.401171,0,1.524994,0,0.536037,0.422888,0,1.523316,0,0.538631,0.533988,0,69.782721
24,0.83429,0.039347,0.047306,0.046294,0.047586,0.336863,0.427099,0.443319,0.454772,49.235153,54.734851,45.749103,48.054834,0.785112,0.658679,0.673567,0.804405,0,0,0,0,104.687663,17.720179,63.542554,56.839443,17356,15228,15073,39108,11431,10807,0,5576,0,2817,0,4210,0,1004,4406,0,0,0,10917,5672,0.462839,0.479803,0.418241,0,0,44.513835,0.621187,150.501928,135.020543,128.349038,52528,1.525706,0,0.54079,0.654683,0,1.522854,0,0.532744,0.404614,0,1.525142,0,0.534664,0.438873,0,1.523445,0,0.532699,0.413166,0,52.232397
24,0.839861,0.052275,0.029509,0.049963,0.050566,0.511882,0.327482,0.453212,0.394946,97.706708,39.447125,54.440955,46.980498,0.857467,0.640929,0.664528,0.801755,0,0,0,0,271.091463,13.888052,85.571577,55.381972,23418,11726,15275,35801,16493,8195,0,3373,0,2159,0,4610,0,841,4443,0,0,0,11042,5428,0.460078,0.480727,0.414881,0,0,45.368488,0.572245,152.0933,141.924388,141.382585,52143,1.52563,0,0.534192,0.759,0,1.522868,0,0.536505,0.42454,0,1.525107,0,0.534095,0.48846,0,1.523443,0,0.533819,0.442968,0,55.589002
24,0.855026,0.042804,0.041607,0.043098,0.056165,0.441118,0.445069,0.362441,0.504226,76.592889,72.650808,45.583441,67.301073,0.877283,0.753526,0.584691,0.785284,0,0,0,0,233.850907,20.770515,50.25523,96.671599,23509,15915,11844,41469,15043,11053,0,3787,0,2905,0,5096,0,1426,3461,0,0,0,8584,8342,0.48195,0.507252,0.436956,0,0,48.085055,0.606261,153.610059,142.340911,137.808305,54920,1.525552,0,0.531955,0.777025,0,1.52288,0,0.535576,0.458403,0,1.5251,0,0.534375,0.451886,0,1.523319,0,0.533199,0.476014,0,63.022465
24,0.855137,0.047039,0.049255,0.040013,0.050557,0.41198,0.477752,0.405924,0.456548,58.436435,65.480018,44.980702,58.149422,0.866812,0.746599,0.629929,0.798977,0,0,0,0,181.652397,20.232994,56.020374,80.79125,23863,17312,13429,41970,14072,12133,0,3840,0,3152,0,4808,0,1222,3934,0,0,0,9735,7127,0.489283,0.505932,0.438965,0,0,49.363233,0.6162,154.925011,138.853668,138.575829,55168,1.525659,0,0.532265,0.739485,0,1.522763,0,0.530387,0.417965,0,1.525097,0,0.531705,0.449378,0,1.523338,0,0.533292,0.464789,0,64.380316
24,0.845119,0.046649,0.03619,0.057997,0.046622,0.444999,0.406031,0.468706,0.392031,94.109992,57.165064,53.288782,42.756152,0.86513,0.67286,0.689961,0.801029,0,0,0,0,228.273172,16.745435,69.362886,78.111778,23334,14556,15577,38044,15220,10184,0,3797,0,2655,0,4497,0,971,4550,0,0,0,11315,5047,0.472411,0.493709,0.427267,0,0,47.288071,0.598454,159.811213,140.785247,137.294453,53660,1.525674,0,0.536956,0.839212,0,1.522776,0,0.537262,0.420026,0,1.525087,0,0.537452,0.454433,0,1.523456,0,0.535911,0.468626,0,57.660833
24,0.86322,0.04657,0.041521,0.053934,0.049558,0.449256,0.385384,0.474043,0.490381,74.125433,49.746479,71.970395,63.424786,0.878563,0.754641,0.691922,0.854517,0,0,0,0,199.94493,15.219385,128.425364,94.199245,21841,13915,15679,44292,15228,9786,0,4685,0,2534,0,5434,0,996,4547,0,0,0,11318,6399,0.497325,0.514168,0.445355,0,0,48.146324,0.628791,153.457596,136.715528,135.126515,55926,1.525559,0,0.533217,0.75082,0,1.522809,0,0.534035,0.407953,0,1.525001,0,0.534212,0.492626,0,1.523341,0,0.535052,0.485886,0,68.389381
24,0.854406,0.041236,0.045061,0.048398,0.042175,0.434405,0.44369,0.435429,0.442897,69.65728,86.283939,57.184778,49.462913,0.86983,0.715946,0.649046,0.825513,0,0,0,0,134.651423,20.850484,68.104,78.89293,22886,15978,14530,41371,15016,11208,0,3391,0,2886,0,4729,0,999,4224,0,0,0,10542,6711,0.481286,0.504543,0.432703,0,0,47.245678,0.60984,153.52338,139.73083,137.74577,54366,1.525665,0,0.537394,0.585454,0,1.522762,0,0.537754,0.461465,0,1.525086,0,0.536818,0.48275,0,1.523365,0,0.535537,0.435411,0,64.125155
24,0.873839,0.042072,0.05025,0.036873,0.066527,0.423627,0.454887,0.458704,0.506092,77.414886,72.721701,71.511753,80.056815,0.884961,0.798089,0.691343,0.870411,0,0,0,0,218.788816,19.793507,92.014976,115.581977,23101,16457,15641,47602,14395,11463,0,4689,0,2987,0,5477,0,1053,4506,0,0,0,11266,6872,0.508906,0.532591,0.460061,0,0,50.082606,0.640725,156.347125,138.026848,134.104549,57789,1.52554,0,0.538073,0.776034,0,1.52277,0,0.532474,0.440509,0,1.524976,0,0.53628,0.518053,0,1.523317,0,0.537474,0.511088,0,74.880995
24,0.839765,0.048966,0.041922,0.057193,0.039817,0.42121,0.360176,0.449392,0.447571,60.928013,42.593071,52.78621,49.707667,0.831253,0.6807,0.672346,0.810756,0,0,0,0,104.605247,14.467992,65.896229,59.44274,21325,12791,15241,39767,14310,8911,0,4890,0,2371,0,4825,0,933,4443,0,0,0,11052,5647,0.464108,0.48845,0.420897,0,0,45.610929,0.60506,160.223974,136.74549,132.207547,52882,1.525685,0,0.537635,0.60527,0,1.522894,0,0.535331,0.408012,0,1.525085,0,0.534946,0.458892,0,1.523411,0,0.536664,0.414762,0,55.111409
24,0.851543,0.04359,0.040339,0.048746,0.044566,0.385931,0.392686,0.455025,0.499273,66.889914,57.54913,69.712037,71.239547,0.838196,0.698745,0.671371,0.81755,0,0,0,0,173.734123,16.973612,76.450659,82.732081,20405,14117,14841,41637,13320,9871,0,5777,0,2589,0,4817,0,1109,4320,0,0,0,10744,6235,0.482546,0.503331,0.437041,0,0,46.305891,0.620773,150.845998,134.737605,134.639269,54922,1.525652,0,0.536367,0.76822,0,1.522881,0,0.532666,0.431076,0,1.525022,0,0.533656,0.470229,0,1.523366,0,0.532623,0.473689,0,61.769986
24,0.858814,0.040431,0.049703,0.045873,0.052388,0.458804,0.466151,0.38092,0.472102,98.471996,66.793562,44.898518,59.759151,0.893284,0.734793,0.623303,0.811956,0,0,0,0,274.164713,18.880072,51.093765,116.482293,25640,16339,12699,42264,15855,11284,0,3046,0,2953,0,4863,0,1509,3697,0,0,0,9196,8187,0.494503,0.511622,0.442723,0,0,49.719028,0.606137,162.277272,141.192473,140.846755,55585,1.525562,0,0.534511,0.907615,0,1.522807,0,0.539527,0.422371,0,1.525087,0,0.537451,0.446183,0,1.523381,0,0.537188,0.515179,0,65.026641
24,0.841871,0.053522,0.044116,0.047929,0.037504,0.475736,0.367879,0.43356,0.413747,83.240724,48.610838,60.035473,44.621036,0.871156,0.663842,0.643969,0.803013,0,0,0,0,466.09511,15.202601,98.969769,66.45526,23939,12952,14406,37324,16442,9025,0,3275,0,2363,0,4661,0,979,4198,0,0,0,10448,6264,0.468246,0.484645,0.41936,0,0,47.225029,0.578942,162.072624,138.004917,141.182694,52685,1.525652,0,0.531593,1.164404,0,1.522887,0,0.535888,0.420952,0,1.525066,0,0.533008,0.523388,0,1.523459,0,0.535356,0.429393,0,56.661692
24,0.864327,0.049349,0.041557,0.053903,0.053659,0.413576,0.43176,0.483397,0.470317,61.980435,74.797904,76.385639,53.647176,0.864167,0.754385,0.710239,0.86194,0,0,0,0,103.712002,17.384784,89.437601,105.971901,22924,15530,16279,45765,14088,10804,0,4883,0,2837,0,5163,0,946,4719,0,0,0,11730,6033,0.49855,0.519401,0.450954,0,0,47.695306,0.640596,151.73681,135.368967,134.665465,56606,1.525634,0,0.538829,0.573492,0,1.52274,0,0.533995,0.403475,0,1.524993,0,0.538283,0.507024,0,1.523362,0,0.535186,0.487452,0,69.290883
24,0.858506,0.044807,0.054294,0.038864,0.047563,0.434267,0.479773,0.440138,0.41129,72.685297,91.631058,50.98016,44.183073,0.881612,0.718184,0.669677,0.813075,0,0,0,0,179.142106,21.810079,73.137387,76.6793,24859,17520,14709,40537,14796,12224,0,3297,0,3175,0,4497,0,1175,4263,0,0,0,10648,6253,0.487879,0.507306,0.438316,0,0,49.240262,0.600305,154.446966,141.588068,138.160141,55041,1.525564,0,0.534992,0.705319,0,1.522779,0,0.532941,0.465044,0,1.525089,0,0.535009,0.454444,0,1.523399,0,0.536084,0.442598,0,66.483943
24,0.86311,0.054181,0.050838,0.040922,0.052783,0.451375,0.428174,0.439192,0.475773,62.813674,51.085014,47.796986,67.126564,0.898392,0.716216,0.679557,0.845966,0,0,0,0,139.301122,16.848142,59.420924,72.585459,23934,15361,14967,42255,15398,10681,0,4456,0,2839,0,4775,0,1140,4362,0,0,0,10817,6861,0.497105,0.514398,0.447295,0,0,49.210079,0.626831,152.147959,140.123184,139.403061,56156,1.525597,0,0.535439,0.60344,0,1.522846,0,0.53455,0.398436,0,1.52501,0,0.535646,0.436249,0,1.523301,0,0.535959,0.455133,0,68.782797
24,0.848641,0.058358,0.045691,0.03086,0.050258,0.450176,0.466601,0.339826,0.460898,75.294575,72.991996,36.898762,48.528179,0.866976,0.701402,0.574592,0.779338,0,0,0,0,163.273233,20.054633,51.89403,70.869261,24548,16766,11555,43325,15179,11639,0,2649,0,3037,0,4448,0,1445,3375,0,0,0,8369,8482,0.478933,0.49514,0.430282,0,0,47.347885,0.596237,153.206272,141.118979,136.952256,54066,1.52563,0,0.535703,0.679676,0,1.522756,0,0.538841,0.422326,0,1.525103,0,0.535701,0.457686,0,1.523475,0,0.537474,0.432879,0,60.514999
24,0.857173,0.04305,0.044324,0.053793,0.054953,0.404297,0.388565,0.506459,0.47979,57.038794,47.787202,66.003071,62.787857,0.863244,0.708071,0.728008,0.864246,0,0,0,0,97.591615,15.921934,105.711867,97.673166,21427,14127,17138,40880,13716,9939,0,6155,0,2614,0,4890,0,778,4962,0,0,0,12345,5257,0.494245,0.513881,0.446075,0,0,46.845738,0.634843,150.715167,134.912472,133.953922,56012,1.525608,0,0.536727,0.573729,0,1.522845,0,0.537844,0.404857,0,1.525009,0,0.535444,0.508103,0,1.523332,0,0.534783,0.480203,0,64.197242
24,0.848987,0.049039,0.053109,0.042711,0.041169,0.537234,0.455486,0.408271,0.322818,118.532416,63.747567,45.855077,36.958678,0.92149,0.686351,0.629154,0.768209,0,0,0,0,419.021035,20.579917,56.209077,53.925486,29701,16468,13621,36696,18365,11376,0,415,0,2986,0,4342,0,1188,3952,0,0,0,9872,6164,0.475092,0.496455,0.428451,0,0,50.899042,0.555422,162.602993,152.366697,144.174029,53849,1.525551,0,0.534454,1.055222,0,1.522904,0,0.53419,0.43428,0,1.525109,0,0.535686,0.45805,0,1.523392,0,0.533559,0.457191,0,60.768884
